gets,rssi,address
5,-65,497D108A-8000-60BF-9EC6-D425A99F01B2
5,-70,6A24D35D-35ED-06B5-B39A-EAD4365222EA
5,-59,E1BEC981-F150-F7B4-9462-855BE34E0B7F
5,-70,0927D63B-9C1F-550F-2837-833C800C0015
5,-55,CB334F59-F065-7DAB-9C2B-5A3669B0BD26
5,-89,80324D1A-7A05-DCA2-D675-DF7AE48F80D0
5,-81,C273A7C0-D2CF-7033-9066-63DE621A6AF6
5,-82,014E3480-8DCF-32C5-FB83-0FE3F9E647A1
5,-90,04BAB474-320A-44CF-2E48-F6A57219ED08
5,-85,9A5F8A1B-3BD7-0A1B-99CE-D4B805F0FA27
5,-84,11568810-14EB-73E2-57A7-8E4F671044D2
5,-61,5CF555D6-48CA-4ADC-9211-635182D7E387
5,-66,BBE44E4E-3BEA-1528-EFA4-7A324456043A
5,-56,51808EF8-2162-420F-731F-0817F82681B1
5,-81,5FAEC74A-B372-18CD-3464-305CD379F907
5,-63,91592F85-8583-F7D2-B20C-CF8314BB5E59
5,-86,6439E5F8-45A3-2BF9-A90F-2F5412EAD07E
5,-48,CEEB922A-7DDE-46D0-CDC8-E7CDA8BD08A2
5,-72,AB7D83E5-7101-36F5-D2B4-668B2C9A7903
5,-65,A1ED206E-338C-46F5-A589-35FC4E56E4FA
5,-70,B43A23A2-9E71-C6E8-E077-47C1867CA41C
5,-78,F0571E8D-A7BA-A618-7C1F-9B5DE0708944
5,-71,13611532-E963-EE25-A8B6-448A5F64C501
5,-84,25EEE710-D922-C8EB-84FC-60C776058272
5,-84,1A6F6B1A-5B42-9260-9384-259F81E6E89C
5,-90,E4449501-7A76-AA58-CC11-0D5292F8E06A
5,-61,10E79AFE-4E98-6854-65EF-3E2C2D93DC46
5,-60,E93AB3DA-6277-0FCF-F172-4C8891BDB8EA
5,-96,ADDBD14C-381C-F9A0-BF37-82436789C84D
5,-83,67FFA22E-F2BD-3665-AD1C-2ABCEC892E3B
5,-91,C201933F-D4D5-F4DC-D8A7-664D8E19A206
5,-92,E58AC1CA-2F20-FDE0-4A7E-F62D63B12574
5,-66,8BDFFC3A-CAB9-9C5A-5F90-222316CF3FB3
5,-70,EC8DCE43-DC6A-E4ED-F9BC-72AFA2076DEE
5,-82,E454F94D-9C6E-ECA1-85D2-014317A7A8E9
5,-84,1667049A-7372-C30D-89B2-B1ECA12DB046
5,-93,28:ac:9e:3e:b1:8e
5,-89,b0:c7:45:c9:0d:d5
5,-88,10:27:f5:e3:50:97
5,-87,84:af:ec:86:f0:70
5,-87,9e:ad:97:b9:a0:be
5,-87,c4:36:c0:e3:cc:3f
5,-87,c4:36:c0:e3:cc:3e
5,-87,c4:36:c0:e3:cc:38
5,-86,b0:26:80:d1:d8:af
5,-86,84:af:ec:a7:f2:b4
5,-85,c4:3c:ea:3f:44:23
5,-85,b0:26:80:d1:d8:ae
5,-84,b0:26:80:d1:d8:a0
5,-78,80:ea:96:f2:cc:77
5,-74,ac:44:f2:8c:e9:20
5,-74,c0:06:c3:c0:b9:d3
5,-73,16:27:f5:e3:50:96
5,-71,b0:26:80:d1:cf:00
5,-71,c4:36:c0:e3:cc:37
5,-71,84:af:ec:86:f0:60
5,-71,b0:26:80:d1:cf:01
5,-70,c4:36:c0:e3:cc:36
5,-69,28:ac:9e:3e:b9:a0
5,-68,c4:36:c0:e3:cc:30
5,-68,28:ac:9e:3e:b9:a1
5,-67,c6:06:c3:c0:b9:d2
5,-65,c0:06:c3:c0:b9:d2
5,-63,d0:40:ef:f9:f0:9d
5,-60,e8:4f:25:d6:0e:45
5,-59,60:84:bd:de:7c:60
5,-57,80:ea:96:f2:cc:76
5,-53,c0:25:a2:a7:2e:2a
5,-40,e8:4f:25:d3:9b:75
5,-57,60:84:bd:de:7c:67
5,-57,ac:44:f2:8c:b0:e0
5,-55,ac:44:f2:8c:e8:a8
5,-54,b0:26:80:d1:cf:0e
5,-53,b0:26:80:d1:cf:0f
5,-53,28:ac:9e:3e:b9:ae
5,-53,28:ac:9e:3e:b9:af
5,-44,c0:25:a2:a7:2e:2b
5,-44,c0:25:a2:a9:b1:4f
6,-69,B29B9BDF-31B4-EFB5-9341-4823593885EA
6,-73,13611532-E963-EE25-A8B6-448A5F64C501
6,-71,3E0588ED-B074-0E75-CF27-8FD8719BC258
6,-70,10E79AFE-4E98-6854-65EF-3E2C2D93DC46
6,-81,5FAEC74A-B372-18CD-3464-305CD379F907
6,-68,0896FD2C-8A5B-89C7-99EA-A33F73198964
6,-87,11568810-14EB-73E2-57A7-8E4F671044D2
6,-75,CB3FA815-792F-F093-ACFF-69B2FB6871CF
6,-92,E4449501-7A76-AA58-CC11-0D5292F8E06A
6,-85,1667049A-7372-C30D-89B2-B1ECA12DB046
6,-65,BBE44E4E-3BEA-1528-EFA4-7A324456043A
6,-54,7ACF5DA2-65CB-4119-12AB-22CBA8C09B29
6,-72,402B799D-D0B5-1828-8A38-5A7872AC004C
6,-67,E1BEC981-F150-F7B4-9462-855BE34E0B7F
6,-74,497D108A-8000-60BF-9EC6-D425A99F01B2
6,-96,A24CC2A3-FC82-437A-DA70-A30AFA2E6483
6,-71,8792153E-FDDA-84CC-BD7D-C8C6193F29A0
6,-60,CB334F59-F065-7DAB-9C2B-5A3669B0BD26
6,-63,B43A23A2-9E71-C6E8-E077-47C1867CA41C
6,-97,B779BA50-0B02-B6EB-F369-2E330AFC31F5
6,-70,0927D63B-9C1F-550F-2837-833C800C0015
6,-84,62AD6CB1-240F-3D43-8405-33EC8BF3D7BB
6,-70,6A24D35D-35ED-06B5-B39A-EAD4365222EA
6,-92,67FFA22E-F2BD-3665-AD1C-2ABCEC892E3B
6,-85,80324D1A-7A05-DCA2-D675-DF7AE48F80D0
6,-92,3A292ADA-B6CF-253F-2188-1D00821B2821
6,-82,A1444613-FD08-5AB4-70DE-F1C849A324D5
6,-57,51808EF8-2162-420F-731F-0817F82681B1
6,-88,2EAED031-3590-344B-C4A8-89837A4F7FD1
6,-45,CEEB922A-7DDE-46D0-CDC8-E7CDA8BD08A2
6,-76,2E69403D-0597-EAD1-3A45-239969C651B6
6,-83,25EEE710-D922-C8EB-84FC-60C776058272
6,-88,04BAB474-320A-44CF-2E48-F6A57219ED08
6,-67,FA1B5EB7-9854-EF57-0011-9DAF510B3836
6,-77,6439E5F8-45A3-2BF9-A90F-2F5412EAD07E
6,-93,756C2E00-2EDF-F925-AFCF-51F8DC12B3B9
6,-62,014E3480-8DCF-32C5-FB83-0FE3F9E647A1
6,-67,AB7D83E5-7101-36F5-D2B4-668B2C9A7903
6,-70,8A50F6B1-3DB1-A85A-6ED9-343168E5E515
6,-82,32F31CC5-70F7-2C9C-C688-6996A985B386
6,-75,8BDFFC3A-CAB9-9C5A-5F90-222316CF3FB3
6,-85,C43A9D69-523A-95DA-C4D0-C87F69B323E1
6,-87,9A5F8A1B-3BD7-0A1B-99CE-D4B805F0FA27
6,-75,ACE72ECA-09A9-EAC6-1AF2-2E76BF660E4E
6,-91,249C181E-96E7-D024-AD18-CEC7BE3C93E9
6,-73,C1585FD6-BAD0-9CC9-A0DD-D6A5137C7C97
6,-93,28:ac:9e:3e:b1:8e
6,-90,84:af:ec:a7:f2:b4
6,-88,c4:36:c0:e3:cc:3e
6,-88,c4:36:c0:e3:cc:38
6,-87,84:af:ec:86:f0:70
6,-87,c4:36:c0:e3:cc:3f
6,-87,b0:26:80:d1:d8:ae
6,-87,b0:c7:45:c9:0d:d5
6,-87,b0:26:80:d1:d8:af
6,-87,10:27:f5:e3:50:97
6,-86,9e:ad:97:b9:a0:be
6,-85,c4:3c:ea:3f:44:23
6,-84,b0:26:80:d1:d8:a0
6,-80,c0:25:a2:a8:01:22
6,-76,80:ea:96:f2:cc:77
6,-74,c0:06:c3:c0:b9:d3
6,-73,b0:c7:45:c9:0d:d0
6,-73,ac:44:f2:8c:e9:20
6,-71,b0:26:80:d1:cf:00
6,-71,84:af:ec:86:f0:60
6,-71,b0:26:80:d1:cf:01
6,-69,28:ac:9e:3e:b9:a0
6,-69,c0:06:c3:c0:b9:d2
6,-68,28:ac:9e:3e:b9:a1
6,-66,d0:40:ef:f9:f0:9d
6,-62,e8:4f:25:d6:0e:45
6,-57,80:ea:96:f2:cc:76
6,-56,60:84:bd:de:7c:60
6,-42,e8:4f:25:d3:9b:75
6,-40,c0:25:a2:a7:2e:2a
6,-56,60:84:bd:de:7c:67
6,-56,ac:44:f2:8c:b0:e0
6,-56,ac:44:f2:8c:e8:a8
6,-54,b0:26:80:d1:cf:0f
6,-54,b0:26:80:d1:cf:0e
6,-53,28:ac:9e:3e:b9:af
6,-52,28:ac:9e:3e:b9:ae
6,-45,c0:25:a2:a7:2e:2b
6,-42,c0:25:a2:a9:b1:4f
7,-69,D59D2354-372E-EC13-7BDA-49D8735505CC
7,-47,CEEB922A-7DDE-46D0-CDC8-E7CDA8BD08A2
7,-88,04BAB474-320A-44CF-2E48-F6A57219ED08
7,-63,B29B9BDF-31B4-EFB5-9341-4823593885EA
7,-91,67FFA22E-F2BD-3665-AD1C-2ABCEC892E3B
7,-50,7ACF5DA2-65CB-4119-12AB-22CBA8C09B29
7,-76,BBE44E4E-3BEA-1528-EFA4-7A324456043A
7,-64,91592F85-8583-F7D2-B20C-CF8314BB5E59
7,-72,8792153E-FDDA-84CC-BD7D-C8C6193F29A0
7,-75,6A24D35D-35ED-06B5-B39A-EAD4365222EA
7,-72,3E0588ED-B074-0E75-CF27-8FD8719BC258
7,-62,13611532-E963-EE25-A8B6-448A5F64C501
7,-69,99FC17B2-BBDE-A56A-E241-2F789956D915
7,-87,80324D1A-7A05-DCA2-D675-DF7AE48F80D0
7,-82,62AD6CB1-240F-3D43-8405-33EC8BF3D7BB
7,-61,CB334F59-F065-7DAB-9C2B-5A3669B0BD26
7,-79,CB3FA815-792F-F093-ACFF-69B2FB6871CF
7,-61,51808EF8-2162-420F-731F-0817F82681B1
7,-76,8A50F6B1-3DB1-A85A-6ED9-343168E5E515
7,-71,A1ED206E-338C-46F5-A589-35FC4E56E4FA
7,-66,10E79AFE-4E98-6854-65EF-3E2C2D93DC46
7,-84,1A6F6B1A-5B42-9260-9384-259F81E6E89C
7,-82,8BDFFC3A-CAB9-9C5A-5F90-222316CF3FB3
7,-63,5CF555D6-48CA-4ADC-9211-635182D7E387
7,-79,A8B90212-933E-55E6-900F-3061F77A9AA2
7,-95,0F4C2266-F258-AE69-BED7-541A8EA5EA24
7,-76,497D108A-8000-60BF-9EC6-D425A99F01B2
7,-82,5FAEC74A-B372-18CD-3464-305CD379F907
7,-82,25EEE710-D922-C8EB-84FC-60C776058272
7,-72,014E3480-8DCF-32C5-FB83-0FE3F9E647A1
7,-81,32F31CC5-70F7-2C9C-C688-6996A985B386
7,-98,A24CC2A3-FC82-437A-DA70-A30AFA2E6483
7,-73,B43A23A2-9E71-C6E8-E077-47C1867CA41C
7,-70,0927D63B-9C1F-550F-2837-833C800C0015
7,-66,E1BEC981-F150-F7B4-9462-855BE34E0B7F
7,-83,11568810-14EB-73E2-57A7-8E4F671044D2
7,-100,B779BA50-0B02-B6EB-F369-2E330AFC31F5
7,-73,2E69403D-0597-EAD1-3A45-239969C651B6
7,-84,1667049A-7372-C30D-89B2-B1ECA12DB046
7,-85,0896FD2C-8A5B-89C7-99EA-A33F73198964
7,-71,FA1B5EB7-9854-EF57-0011-9DAF510B3836
7,-95,A87224AC-4440-6421-23F3-8D88EE4F2949
7,-73,C1585FD6-BAD0-9CC9-A0DD-D6A5137C7C97
7,-90,2EAED031-3590-344B-C4A8-89837A4F7FD1
7,-83,4E19335A-5B9F-91CA-BF69-7D42F102E4B6
7,-82,A1444613-FD08-5AB4-70DE-F1C849A324D5
7,-68,8D85DC3F-F1EF-4CFB-E847-EC1D4E0EE582
7,-87,9A5F8A1B-3BD7-0A1B-99CE-D4B805F0FA27
7,-44,7D1D648C-8CED-928B-3483-B164419E75B2
7,-99,FE156ECF-94AA-C7AE-6986-433F101573A6
7,-97,E4449501-7A76-AA58-CC11-0D5292F8E06A
7,-103,d0:4f:58:52:f8:71
7,-93,28:ac:9e:3e:b1:8e
7,-90,c0:25:a2:a8:01:23
7,-90,b0:c7:45:c9:0d:d5
7,-88,c4:36:c0:e3:cc:3e
7,-88,c4:36:c0:e3:cc:38
7,-88,b0:26:80:d1:d8:ae
7,-88,b0:26:80:d1:d8:af
7,-88,10:27:f5:e3:50:97
7,-87,c4:36:c0:e3:cc:3f
7,-86,84:af:ec:86:f0:70
7,-86,9e:ad:97:b9:a0:be
7,-86,84:af:ec:a7:f2:b4
7,-80,c0:25:a2:a8:01:22
7,-78,00:90:fe:f7:da:b6
7,-76,80:ea:96:f2:cc:77
7,-75,c0:06:c3:c0:b9:d3
7,-74,ac:44:f2:8c:e9:20
7,-73,b0:c7:45:c9:0d:d0
7,-71,b0:26:80:d1:cf:00
7,-71,b0:26:80:d1:cf:01
7,-69,28:ac:9e:3e:b9:a0
7,-67,c0:06:c3:c0:b9:d2
7,-66,d0:40:ef:f9:f0:9d
7,-58,80:ea:96:f2:cc:76
7,-58,e8:4f:25:d6:0e:45
7,-56,60:84:bd:de:7c:60
7,-54,84:af:ec:86:f0:60
7,-49,c0:25:a2:a7:2e:2a
7,-39,e8:4f:25:d3:9b:75
7,-57,60:84:bd:de:7c:67
7,-57,ac:44:f2:8c:b0:e0
7,-55,ac:44:f2:8c:e8:a8
7,-54,b0:26:80:d1:cf:0f
7,-53,b0:26:80:d1:cf:0e
7,-51,28:ac:9e:3e:b9:ae
7,-51,28:ac:9e:3e:b9:af
7,-44,c0:25:a2:a7:2e:2b
7,-43,c0:25:a2:a9:b1:4f
8,-72,8A50F6B1-3DB1-A85A-6ED9-343168E5E515
8,-95,2EAED031-3590-344B-C4A8-89837A4F7FD1
8,-93,E454F94D-9C6E-ECA1-85D2-014317A7A8E9
8,-88,80324D1A-7A05-DCA2-D675-DF7AE48F80D0
8,-47,CEEB922A-7DDE-46D0-CDC8-E7CDA8BD08A2
8,-70,99FC17B2-BBDE-A56A-E241-2F789956D915
8,-60,CB334F59-F065-7DAB-9C2B-5A3669B0BD26
8,-60,51808EF8-2162-420F-731F-0817F82681B1
8,-89,CB3FA815-792F-F093-ACFF-69B2FB6871CF
8,-74,BBE44E4E-3BEA-1528-EFA4-7A324456043A
8,-85,AB7D83E5-7101-36F5-D2B4-668B2C9A7903
8,-62,2E69403D-0597-EAD1-3A45-239969C651B6
8,-85,9A5F8A1B-3BD7-0A1B-99CE-D4B805F0FA27
8,-70,D59D2354-372E-EC13-7BDA-49D8735505CC
8,-51,7ACF5DA2-65CB-4119-12AB-22CBA8C09B29
8,-74,B43A23A2-9E71-C6E8-E077-47C1867CA41C
8,-87,F0571E8D-A7BA-A618-7C1F-9B5DE0708944
8,-72,81B676A5-3FC1-6849-5959-416BD24DC854
8,-47,5CF555D6-48CA-4ADC-9211-635182D7E387
8,-73,C1585FD6-BAD0-9CC9-A0DD-D6A5137C7C97
8,-80,ACE72ECA-09A9-EAC6-1AF2-2E76BF660E4E
8,-74,497D108A-8000-60BF-9EC6-D425A99F01B2
8,-83,11568810-14EB-73E2-57A7-8E4F671044D2
8,-89,A1444613-FD08-5AB4-70DE-F1C849A324D5
8,-89,1667049A-7372-C30D-89B2-B1ECA12DB046
8,-74,5FAEC74A-B372-18CD-3464-305CD379F907
8,-75,25EEE710-D922-C8EB-84FC-60C776058272
8,-94,E4449501-7A76-AA58-CC11-0D5292F8E06A
8,-84,1A6F6B1A-5B42-9260-9384-259F81E6E89C
8,-72,0896FD2C-8A5B-89C7-99EA-A33F73198964
8,-61,470BCD0E-4128-C60A-A81D-998F97C53329
8,-65,B29B9BDF-31B4-EFB5-9341-4823593885EA
8,-97,B7D877B4-8EBF-A152-4CB3-42721417111E
8,-69,E1BEC981-F150-F7B4-9462-855BE34E0B7F
8,-97,A24CC2A3-FC82-437A-DA70-A30AFA2E6483
8,-44,DCB25614-9ADE-B1F7-5069-BE3843A94AC7
8,-73,3E0588ED-B074-0E75-CF27-8FD8719BC258
8,-72,8BDFFC3A-CAB9-9C5A-5F90-222316CF3FB3
8,-86,6439E5F8-45A3-2BF9-A90F-2F5412EAD07E
8,-85,62AD6CB1-240F-3D43-8405-33EC8BF3D7BB
8,-89,04BAB474-320A-44CF-2E48-F6A57219ED08
8,-73,10E79AFE-4E98-6854-65EF-3E2C2D93DC46
8,-64,13611532-E963-EE25-A8B6-448A5F64C501
8,-88,67FFA22E-F2BD-3665-AD1C-2ABCEC892E3B
8,-69,A1ED206E-338C-46F5-A589-35FC4E56E4FA
8,-97,40234201-0248-FAD4-2893-17374C36AD8B
8,-58,91592F85-8583-F7D2-B20C-CF8314BB5E59
8,-41,7D1D648C-8CED-928B-3483-B164419E75B2
8,-103,d0:4f:58:52:f8:71
8,-93,28:ac:9e:3e:b1:8e
8,-90,c0:25:a2:a8:01:23
8,-88,b0:c7:45:c9:0d:d5
8,-88,84:af:ec:a7:f2:b4
8,-87,c4:36:c0:e3:cc:3f
8,-87,c4:36:c0:e3:cc:3e
8,-87,c4:36:c0:e3:cc:38
8,-87,b0:26:80:d1:d8:af
8,-87,10:27:f5:e3:50:97
8,-86,84:af:ec:86:f0:70
8,-86,9e:ad:97:b9:a0:be
8,-86,b0:26:80:d1:d8:ae
8,-80,c0:25:a2:a8:01:22
8,-78,00:90:fe:f7:da:b6
8,-76,80:ea:96:f2:cc:77
8,-74,c0:06:c3:c0:b9:d3
8,-73,b0:c7:45:c9:0d:d0
8,-72,ac:44:f2:8c:e9:20
8,-71,b0:26:80:d1:cf:00
8,-71,b0:26:80:d1:cf:01
8,-67,28:ac:9e:3e:b9:a1
8,-67,28:ac:9e:3e:b9:a0
8,-67,c0:06:c3:c0:b9:d2
8,-66,d0:40:ef:f9:f0:9d
8,-60,60:84:bd:de:7c:60
8,-59,e8:4f:25:d6:0e:45
8,-58,80:ea:96:f2:cc:76
8,-54,84:af:ec:86:f0:60
8,-48,c0:25:a2:a7:2e:2a
8,-40,e8:4f:25:d3:9b:75
8,-58,60:84:bd:de:7c:67
8,-55,ac:44:f2:8c:b0:e0
8,-55,ac:44:f2:8c:e8:a8
8,-53,28:ac:9e:3e:b9:ae
8,-52,b0:26:80:d1:cf:0f
8,-52,b0:26:80:d1:cf:0e
8,-52,28:ac:9e:3e:b9:af
8,-42,c0:25:a2:a7:2e:2b
8,-42,c0:25:a2:a9:b1:4f
9,-83,1667049A-7372-C30D-89B2-B1ECA12DB046
9,-72,D59D2354-372E-EC13-7BDA-49D8735505CC
9,-41,7D1D648C-8CED-928B-3483-B164419E75B2
9,-67,5CF555D6-48CA-4ADC-9211-635182D7E387
9,-82,F0571E8D-A7BA-A618-7C1F-9B5DE0708944
9,-50,7ACF5DA2-65CB-4119-12AB-22CBA8C09B29
9,-60,CB334F59-F065-7DAB-9C2B-5A3669B0BD26
9,-75,3E0588ED-B074-0E75-CF27-8FD8719BC258
9,-60,51808EF8-2162-420F-731F-0817F82681B1
9,-70,497D108A-8000-60BF-9EC6-D425A99F01B2
9,-75,25EEE710-D922-C8EB-84FC-60C776058272
9,-98,756C2E00-2EDF-F925-AFCF-51F8DC12B3B9
9,-81,80324D1A-7A05-DCA2-D675-DF7AE48F80D0
9,-62,B29B9BDF-31B4-EFB5-9341-4823593885EA
9,-95,40234201-0248-FAD4-2893-17374C36AD8B
9,-91,E4449501-7A76-AA58-CC11-0D5292F8E06A
9,-72,402B799D-D0B5-1828-8A38-5A7872AC004C
9,-71,8BDFFC3A-CAB9-9C5A-5F90-222316CF3FB3
9,-58,91592F85-8583-F7D2-B20C-CF8314BB5E59
9,-73,BBE44E4E-3BEA-1528-EFA4-7A324456043A
9,-83,11568810-14EB-73E2-57A7-8E4F671044D2
9,-82,62AD6CB1-240F-3D43-8405-33EC8BF3D7BB
9,-70,E93AB3DA-6277-0FCF-F172-4C8891BDB8EA
9,-60,E1BEC981-F150-F7B4-9462-855BE34E0B7F
9,-66,0927D63B-9C1F-550F-2837-833C800C0015
9,-80,5FAEC74A-B372-18CD-3464-305CD379F907
9,-96,A24CC2A3-FC82-437A-DA70-A30AFA2E6483
9,-97,A2FC8BDA-C457-A078-701D-0099353B74F3
9,-72,AB7D83E5-7101-36F5-D2B4-668B2C9A7903
9,-72,0896FD2C-8A5B-89C7-99EA-A33F73198964
9,-84,FA3E01C8-BFD2-EEB6-4B65-3FE180426693
9,-98,A87224AC-4440-6421-23F3-8D88EE4F2949
9,-83,D7CE3214-813E-2313-E821-80A6ECE54CA1
9,-77,CB3FA815-792F-F093-ACFF-69B2FB6871CF
9,-85,2FD35A34-4C5E-50DD-0EC1-636D6F5D6545
9,-88,B779BA50-0B02-B6EB-F369-2E330AFC31F5
9,-88,04BAB474-320A-44CF-2E48-F6A57219ED08
9,-81,6439E5F8-45A3-2BF9-A90F-2F5412EAD07E
9,-83,E454F94D-9C6E-ECA1-85D2-014317A7A8E9
9,-71,014E3480-8DCF-32C5-FB83-0FE3F9E647A1
9,-91,249C181E-96E7-D024-AD18-CEC7BE3C93E9
9,-83,9A5F8A1B-3BD7-0A1B-99CE-D4B805F0FA27
9,-80,8A50F6B1-3DB1-A85A-6ED9-343168E5E515
9,-72,10E79AFE-4E98-6854-65EF-3E2C2D93DC46
9,-67,A1ED206E-338C-46F5-A589-35FC4E56E4FA
9,-78,1A6F6B1A-5B42-9260-9384-259F81E6E89C
9,-70,A1444613-FD08-5AB4-70DE-F1C849A324D5
9,-70,B43A23A2-9E71-C6E8-E077-47C1867CA41C
9,-64,2E69403D-0597-EAD1-3A45-239969C651B6
9,-43,DCB25614-9ADE-B1F7-5069-BE3843A94AC7
9,-103,d0:4f:58:52:f8:71
9,-90,c0:25:a2:a8:01:23
9,-88,c4:36:c0:e3:cc:3f
9,-88,b0:26:80:d1:d8:ae
9,-88,b0:c7:45:c9:0d:d5
9,-88,84:af:ec:a7:f2:b4
9,-87,c4:36:c0:e3:cc:3e
9,-87,c4:36:c0:e3:cc:38
9,-87,b0:26:80:d1:d8:af
9,-86,10:27:f5:e3:50:97
9,-85,84:af:ec:86:f0:70
9,-80,80:ea:96:f2:cc:77
9,-78,00:90:fe:f7:da:b6
9,-74,b0:c7:45:c9:0d:d0
9,-74,c0:06:c3:c0:b9:d3
9,-73,ac:44:f2:8c:e9:20
9,-71,c4:36:c0:e3:cc:30
9,-70,16:27:f5:e3:50:96
9,-69,c0:06:c3:c0:b9:d2
9,-67,28:ac:9e:3e:b9:a1
9,-67,28:ac:9e:3e:b9:a0
9,-60,e8:4f:25:d6:0e:45
9,-58,80:ea:96:f2:cc:76
9,-56,60:84:bd:de:7c:60
9,-54,84:af:ec:86:f0:60
9,-39,e8:4f:25:d3:9b:75
9,-39,c0:25:a2:a7:2e:2a
9,-57,60:84:bd:de:7c:67
9,-57,ac:44:f2:8c:b0:e0
9,-56,ac:44:f2:8c:e8:a8
9,-53,b0:26:80:d1:cf:0f
9,-53,b0:26:80:d1:cf:0e
9,-52,28:ac:9e:3e:b9:ae
9,-52,28:ac:9e:3e:b9:af
9,-44,c0:25:a2:a7:2e:2b
9,-43,c0:25:a2:a9:b1:4f
10,-43,7D1D648C-8CED-928B-3483-B164419E75B2
10,-81,5CF555D6-48CA-4ADC-9211-635182D7E387
10,-71,10E79AFE-4E98-6854-65EF-3E2C2D93DC46
10,-92,E454F94D-9C6E-ECA1-85D2-014317A7A8E9
10,-84,9A5F8A1B-3BD7-0A1B-99CE-D4B805F0FA27
10,-57,51808EF8-2162-420F-731F-0817F82681B1
10,-74,BBE44E4E-3BEA-1528-EFA4-7A324456043A
10,-84,1A6F6B1A-5B42-9260-9384-259F81E6E89C
10,-68,497D108A-8000-60BF-9EC6-D425A99F01B2
10,-81,F0571E8D-A7BA-A618-7C1F-9B5DE0708944
10,-81,3E0588ED-B074-0E75-CF27-8FD8719BC258
10,-72,AB7D83E5-7101-36F5-D2B4-668B2C9A7903
10,-70,A1444613-FD08-5AB4-70DE-F1C849A324D5
10,-84,11568810-14EB-73E2-57A7-8E4F671044D2
10,-88,B779BA50-0B02-B6EB-F369-2E330AFC31F5
